"";"x"
"2142";0
"2143";0
"2144";0
"2145";0
"2146";0
"2147";2964,16965767305
"2148";20,5921252735314
"2149";2060,86512738147
"2150";31,33766249822
"2151";0
"2152";0
"2153";0
"2154";0
"2155";336,469178099531
"2156";0
"2157";0
"2158";0
"2159";0
"2160";15,6032451561516
"2161";106,749183238636
"2162";0
"2163";0
"2164";0
"2165";0
"2166";0
"2167";0
"2168";0
"2169";0
"2170";0
"2171";37,4742891424786
"2172";97,5381477277782
"2173";0
"2174";909,979037823035
"2175";0
"2176";0
"2177";0
"2178";0
"2179";0
"2180";0
"2181";0
"2182";0
"2183";0
"2184";0
"2185";0
"2186";0
"2187";0
"2188";0
"2189";0
"2190";0
"2191";1,08143210990047
"2192";15,7508584185486
"2193";2,71435569330975
"2194";0
"2195";3305,92415839156
"2196";0
"2197";37,49161920961
"2198";18711,6930753628
"2199";7,51690538223371
"2200";28,2935586764648
"2201";0,117051567973788
"2202";0
"2203";0
"2204";0
"2205";314,640431408771
"2206";0
"2207";6,45982864101086
"2208";0
"2209";0
"2210";0
"2211";0
"2212";0
"2213";0
"2214";0
"2215";0
"2216";0
"2217";0
"2218";0
"2219";0
"2220";0
"2221";0
"2222";0
"2223";0
"2224";0
"2225";0
"2226";0
"2227";0,481132268727423
"2228";1,55442732839857
"2229";0
"2230";0,222061046976975
"2231";0
"2232";0
"2233";0
"2234";0
"2235";0
"2236";0
"2237";0
"2238";0
"2239";0
"2240";1,70246802704391
"2241";0
"2242";0
"2243";119,451685206856
"2244";0
"2245";0
"2246";0
"2247";0
"2248";113,424678641349
"2249";0
"2250";0,512970075097228
"2251";7,34479880288454
"2252";0
"2253";0
"2254";334,829558127024
"2255";0
"2256";0
"2257";0
"2258";0
"2259";0
"2260";0,296081395867514
"2261";0
"2262";0
"2263";0
"2264";0
"2265";0
"2266";0
"2267";0
"2268";0
"2269";0
"2270";0
"2271";0
"2272";0
"2273";0
"2274";0
"2275";0
"2276";0
"2277";0
"2278";0,0441496343188096
"2279";0
"2280";0
"2281";0
"2282";0
"2283";0
"2284";0
"2285";0
"2286";0
"2287";0
"2288";0
"2289";0
"2290";0
"2291";0
"2292";0
"2293";0
"2294";0
"2295";0
"2296";0
"2297";0
"2298";0
"2299";0
"2300";0
"2301";0
"2302";0
"2303";0
"2304";6,30747717924144
"2305";0
"2306";0
"2307";0
"2308";0
"2309";0
"2310";0
"2311";0
"2312";0
"2313";0
"2314";0
"2315";0
"2316";0
"2317";0
"2318";0
"2319";0
"2320";0
"2321";2,39316920616863
"2322";0
"2323";0,168927369880663
"2324";0
"2325";0
"2326";0
"2327";0
"2328";0
"2329";0
"2330";0
"2331";0
"2332";0
"2333";0
"2334";0
"2335";0
"2336";0
"2337";0,0340170017957391
"2338";0
"2339";0
"2340";0
"2341";0
"2342";0
"2343";0
"2344";0
"2345";0
"2346";0
"2347";0
"2348";0
"2349";0
"2350";0
"2351";0
"2352";0
"2353";0
"2354";0
"2355";0
"2356";0
"2357";0
"2358";0
"2359";0
"2360";0
"2361";0
"2362";0
"2363";0
"2364";0
"2365";0
"2366";1257,13256886411
"2367";0
"2368";0
"2369";0
"2370";0
"2371";0
"2372";0
"2373";0
"2374";0
"2375";0
"2376";0
"2377";0
"2378";0
"2379";0
"2380";0
"2381";0
"2382";0
"2383";0
"2384";0,551717481492711
"2385";0
"2386";0
"2387";0
"2388";0
"2389";0
"2390";0
"2391";0
"2392";0
"2393";0
"2394";0
"2395";0
"2396";0
"2397";0
"2398";0
"2399";0
"2400";0
"2401";0
"2402";0
"2403";0
"2404";0
"2405";0
"2406";0
"2407";0
"2408";0,0510961555281762
"2409";0
"2410";0
"2411";0
"2412";0
"2413";0
"2414";0
"2415";1489,44580092205
"2416";0,0252021287546757
"2417";0
"2418";0
"2419";0
"2420";0
"2421";0,529244700816344
"2422";0
"2423";0
"2424";0
"2425";0
"2426";0
"2427";0
"2428";0
"2429";0
"2430";0
"2431";0
"2432";0
"2433";0
"2434";0
"2435";0
"2436";0
"2437";0
"2438";0
"2439";0
"2440";0
"2441";0
"2442";0
"2443";0
"2444";0
"2445";0
"2446";0
"2447";0
"2448";0
"2449";0
"2450";0
"2451";0
"2452";0
"2453";0
"2454";0
"2455";0
"2456";0
"2457";0
"2458";0
"2459";0
"2460";0
"2461";0
"2462";0
"2463";0
"2464";0
"2465";0
"2466";0
"2467";66,570588746411
"2468";0
"2469";0
"2470";0
"2471";0
"2472";0,446911900226675
"2473";0
"2474";0
"2475";0
"2476";0
"2477";0
"2478";0
"2479";0
"2480";0
"2481";0
"2482";0
"2483";0
"2484";0
"2485";0
"2486";0
"2487";0
"2488";0
"2489";0
"2490";0
"2491";0
"2492";0
"2493";0
"2494";0
"2495";0
"2496";0
"2497";0
"2498";0
"2499";0
"2500";0
"2501";0
"2502";0
"2503";0
"2504";0
"2505";0
"2506";0
"2507";0
"2508";0
"2509";0
"2510";90,3121818175066
"2511";0
"2512";0
"2513";0
"2514";0
"2515";0
"2516";0
"2517";0
"2518";0
"2519";0
"2520";0
"2521";0
"2522";0
"2523";0
"2524";0
"2525";0
"2526";0
"2527";0
"2528";0
"2529";0
"2530";0
"2531";0
"2532";0
"2533";0
"2534";0
"2535";0
"2536";0
"2537";0
"2538";0
"2539";0
"2540";0
"2541";0
"2542";0
"2543";0
"2544";0
"2545";0
"2546";0
"2547";0
"2548";0
"2549";0
"2550";0,138611707350694
"2551";0
"2552";0
"2553";0
"2554";0
"2555";0
"2556";0
"2557";0
"2558";0
"2559";0
"2560";0
"2561";0
"2562";0
"2563";0
"2564";0
"2565";0
"2566";0
"2567";0
"2568";0
"2569";0
"2570";0
"2571";0
"2572";0
"2573";0
"2574";0
"2575";0
"2576";0
"2577";0
"2578";0
"2579";0
"2580";0
"2581";0,673841675346086
"2582";0
"2583";0
"2584";0
"2585";0,0668560880097989
"2586";0
"2587";0
"2588";0
"2589";0
"2590";0
"2591";0
"2592";0
"2593";0
"2594";0
"2595";0
"2596";0
"2597";22,1230831422811
"2598";0
"2599";0
"2600";0
"2601";1,87985192533331
"2602";1101,28930046275
"2603";1,29450881205374
"2604";15745,932403684
"2605";301,125262685295
"2606";0
"2607";126,287776967657
"2608";0
"2609";27,7700281564462
"2610";1,01890924345164
"2611";0
"2612";0
"2613";0
"2614";0
"2615";0
"2616";0
"2617";2,39511407225844
"2618";0
"2619";0
"2620";373,090879245501
"2621";0
"2622";221,896946119066
"2623";0
"2624";84,5833591139303
"2625";0
"2626";0
"2627";0
"2628";0
"2629";6,6761447324147
"2630";4,99767896743971
"2631";821,954759130203
"2632";1009,442289266
"2633";14435,9276667745
"2634";19,6888641489545
"2635";309,276633355531
"2636";381,285556037209
"2637";0
"2638";41,4304770019403
"2639";0,0125167604456641
"2640";1691,41486969084
"2641";1,5645950531451
"2642";0
"2643";38,9020913958981
"2644";9434,87115657012
"2645";0
"2646";0
"2647";0
"2648";0
"2649";0,132014161426215
"2650";0,622352474896072
"2651";0
"2652";1370,8350519686
"2653";0
"2654";0
"2655";0
"2656";0
"2657";0
"2658";0
"2659";0
"2660";0
"2661";0
"2662";0
"2663";0
"2664";0
"2665";0
"2666";0
"2667";12,7864104549612
"2668";5525,98766000405
"2669";0
"2670";0
"2671";53,2583982912911
"2672";3,42118895939197
"2673";0
"2674";0
"2675";156,971458054873
"2676";0
"2677";0
"2678";18,4857613416426
"2679";0
"2680";0
"2681";17,8179049274836
"2682";0
"2683";0
"2684";0
"2685";0
"2686";0
"2687";0
"2688";0
"2689";0
"2690";0
"2691";32,8741974320505
"2692";2,67105287699978
"2693";0,132384545074706
"2694";300,368851402041
"2695";0
"2696";0
"2697";0
"2698";0
"2699";0
"2700";0
"2701";0
"2702";0
"2703";0
"2704";0
"2705";0
"2706";0
"2707";0
"2708";0
"2709";0
"2710";0
"2711";3494,67741912366
"2712";0,600366092409656
"2713";35,9361328750855
"2714";0
"2715";0,564922486787607
"2716";2,99910189544375
"2717";73,4907909802611
"2718";67,5441932108816
"2719";5,00701759970869
"2720";0,353814947846246
"2721";0,239450520426297
"2722";0
"2723";0
"2724";0
"2725";1893,26730029695
"2726";0
"2727";1,54053868717049
"2728";0
"2729";0
"2730";0
"2731";581,204163623946
"2732";0,746004565173741
"2733";0
"2734";264,591833458403
"2735";0
"2736";0
"2737";0
"2738";0
"2739";0
"2740";0
"2741";0
"2742";0
"2743";0
"2744";0
"2745";0
"2746";0
"2747";144,189592829575
"2748";0
"2749";7,95932224342576
"2750";0
"2751";5,19394525090272
"2752";0
"2753";0
"2754";0
"2755";0
"2756";0
"2757";0
"2758";0
"2759";0
"2760";43,926949947383
"2761";0
"2762";0
"2763";0,346197402607942
"2764";0
"2765";0
"2766";0
"2767";0
"2768";0
"2769";0
"2770";0
"2771";0
"2772";0
"2773";0
"2774";0,318542525777591
"2775";0
"2776";0
"2777";0
"2778";0
"2779";0
"2780";0
"2781";0
"2782";35,8080867192885
"2783";0
"2784";0
"2785";0
"2786";0
"2787";0
"2788";0
"2789";0
"2790";0
"2791";0
"2792";0
"2793";0
"2794";0
"2795";0
"2796";0
"2797";0
"2798";0
"2799";0
"2800";0
"2801";0
"2802";0
"2803";0
"2804";0
"2805";0
"2806";0
"2807";0,383947309651561
"2808";0
"2809";0
"2810";0
"2811";0
"2812";0
"2813";0
"2814";0
"2815";0
"2816";0
"2817";0
"2818";0
"2819";0
"2820";0
"2821";0
"2822";0
"2823";0
"2824";0
"2825";0
"2826";0
"2827";0
"2828";0
"2829";0
"2830";0
"2831";0
"2832";0
"2833";0
"2834";0
"2835";0
"2836";0
"2837";0
"2838";0
"2839";0
"2840";0
"2841";0
"2842";0
"2843";0
"2844";0
"2845";0
"2846";0
"2847";0
"2848";0
"2849";0
"2850";0
"2851";0
"2852";0
"2853";0
"2854";0
"2855";0
"2856";0
"2857";11308,3393574578
"2858";0
"2859";0
"2860";0
"2861";0
"2862";0
"2863";0
"2864";0
"2865";0
"2866";0
"2867";0
"2868";0
"2869";0
"2870";0
"2871";0
"2872";0
"2873";0
"2874";0
"2875";0
"2876";0
"2877";0
"2878";0
"2879";0
"2880";0
"2881";0
"2882";0
"2883";0
"2884";0
"2885";0
"2886";0
"2887";0
"2888";0
"2889";0
"2890";0
"2891";0
"2892";0
"2893";0
"2894";0
"2895";0
"2896";0
"2897";0
"2898";0
"2899";0
"2900";0
"2901";0
"2902";0
"2903";0
"2904";0
"2905";0
"2906";0
"2907";0
"2908";0
"2909";0
"2910";0
"2911";0
"2912";0
"2913";0
"2914";0
"2915";0
"2916";0
"2917";0
"2918";0
"2919";0
"2920";0
"2921";0
"2922";0
"2923";0
"2924";0
"2925";0
"2926";0
"2927";0
"2928";0
"2929";0
"2930";0
"2931";0
"2932";0
"2933";0
"2934";0
"2935";0
"2936";0
"2937";0
"2938";0
"2939";0
"2940";0
"2941";0
"2942";0
"2943";0
"2944";0
"2945";0
"2946";0
"2947";0
"2948";0
"2949";0
"2950";0
"2951";0
"2952";0
"2953";0
"2954";0
"2955";0
"2956";0
"2957";0
"2958";0
"2959";0
"2960";0
"2961";0
"2962";0
"2963";0
"2964";0
"2965";0
"2966";0
"2967";0
"2968";0
"2969";0
"2970";0
"2971";0
"2972";0
"2973";0
"2974";0
"2975";0
"2976";0
"2977";0
"2978";0
"2979";0
"2980";0
"2981";0
"2982";0
"2983";0
"2984";0
"2985";0
"2986";0
"2987";0,0657522181983503
"2988";0
"2989";0
"2990";0
"2991";0,659161098040546
"2992";0
"2993";0,0269045346387461
"2994";0,107618138493429
"2995";0
"2996";0
"2997";0
"2998";0
"2999";0,040356801941119
"3000";0,734138462395031
"3001";0
"3002";0
"3003";0,0688255177403142
"3004";0
"3005";0
"3006";0
"3007";0
"3008";0
"3009";0
"3010";0,580686194719257
"3011";0
"3012";1,63317992259988
"3013";0
"3014";0
"3015";0
"3016";0
"3017";0
"3018";0
"3019";0
"3020";0
"3021";0,110138733422456
"3022";0
"3023";1,00501594271212
"3024";19,5700058178361
"3025";0
"3026";0,540483474777815
"3027";8,83915682773524
"3028";0
"3029";0
"3030";0,337802171749917
"3031";0,934586008553409
"3032";0
"3033";1,71153100337383
"3034";0,88954571898955
"3035";0
"3036";0
"3037";0
"3038";0
"3039";0,0181464435903708
"3040";0
"3041";0
"3042";0
"3043";0
"3044";0
"3045";0
"3046";0
"3047";0
"3048";0
"3049";0
"3050";0
"3051";0
"3052";0
"3053";0
"3054";0
"3055";0
"3056";0
"3057";0,155476837450439
"3058";0
"3059";0
"3060";0
"3061";0
"3062";0
"3063";0
"3064";0
"3065";0,0377653091134018
"3066";0
"3067";0
"3068";0
"3069";0
"3070";0
"3071";0,0314710909267108
"3072";0
"3073";0
"3074";0
"3075";0
"3076";0
"3077";0
"3078";0
"3079";0
"3080";0
"3081";0
"3082";0,493999662262841
"3083";0
"3084";0
"3085";0
"3086";0
"3087";0
"3088";0
"3089";0
"3090";0
"3091";0
"3092";0
"3093";0
"3094";0
"3095";0
"3096";0
"3097";0
"3098";0
"3099";0
"3100";0
"3101";0,746697736718659
"3102";0
"3103";0
"3104";0
"3105";0
"3106";0
"3107";0
"3108";0
"3109";0
"3110";0
"3111";0
"3112";0
"3113";0
"3114";0
"3115";0
"3116";0
"3117";22,000692209168
"3118";0
"3119";0
"3120";0
"3121";2046,12447909178
"3122";8665,88331785465
"3123";0
"3124";88,647844137585
"3125";545,845426982462
"3126";3,78456391390914
"3127";6,23339938565147
"3128";0
"3129";16,3960666040112
"3130";0,209695680631866
"3131";0
"3132";0
"3133";0
"3134";0
"3135";0
"3136";0
"3137";2211,92327810301
"3138";1377,83427846174
"3139";1260,79077071708
"3140";430,852789751064
"3141";14328,1724350485
"3142";0
"3143";0
"3144";119,204311057097
"3145";0
"3146";11,9412809598997
"3147";0
"3148";0
"3149";0
"3150";225,121577780827
"3151";8325,86084910461
"3152";0
"3153";265,944942103472
"3154";1,04713726079582
"3155";0
"3156";0
"3157";2643,68379722788
"3158";0
"3159";0
"3160";9,79580018107556
"3161";121,985861111399
"3162";0
"3163";327,551290851933
"3164";11353,0959601313
"3165";0
"3166";0
"3167";0
"3168";0
"3169";87,1144878045181
"3170";21,7407131087317
"3171";0
"3172";77,4287821167216
"3173";0
"3174";0
"3175";0
"3176";0
"3177";0
"3178";0
"3179";0
"3180";0
"3181";0
"3182";0
"3183";0
"3184";0
"3185";0
"3186";0
"3187";7,46961923846791
"3188";1053,68895175345
"3189";0,138611707373558
"3190";0
"3191";0,680457472549324
"3192";0,0756063858429166
"3193";0
"3194";0
"3195";5,68938053397891
"3196";0,844271313281636
"3197";0,025202128632993
"3198";1,47432452418008
"3199";0
"3200";0,661555875991947
"3201";22,7260194743399
"3202";0
"3203";0
"3204";0
"3205";0
"3206";0
"3207";0
"3208";0
"3209";0
"3210";0
"3211";5,38104238435316
"3212";22,6844811390681
"3213";0,393259972133685
"3214";162,727861330847
"3215";0
"3216";0
"3217";0
"3218";0
"3219";0
"3220";0
"3221";0
"3222";0
"3223";0
"3224";0
"3225";0
"3226";0
"3227";0
"3228";0
"3229";0
"3230";0
"3231";2,55056330661586
"3232";0,520114870469565
"3233";1,49157721262013
"3234";0
"3235";2,06303971440791
"3236";0
"3237";0,144945277573153
"3238";0,147415096386252
"3239";0
"3240";0
"3241";0,454278663559756
"3242";0
"3243";0
"3244";0
"3245";0,214151469718064
"3246";0
"3247";429,815915291739
"3248";0
"3249";0
"3250";0
"3251";0
"3252";0
"3253";0
"3254";0
"3255";0
"3256";0
"3257";0
"3258";0
"3259";0
"3260";0
"3261";0
"3262";0
"3263";0
"3264";0
"3265";0
"3266";0
"3267";0
"3268";0
"3269";0
"3270";0
"3271";0
"3272";0
"3273";0
"3274";0
"3275";0
"3276";0
"3277";0
"3278";0
"3279";0
"3280";0
"3281";0
"3282";0
"3283";0
"3284";0
"3285";0
"3286";0
"3287";0
"3288";0
"3289";0
"3290";0
"3291";0
"3292";0
"3293";0
"3294";0
"3295";0
"3296";0
"3297";0
"3298";0
"3299";0
"3300";0
"3301";0
"3302";0
"3303";0
"3304";0
"3305";0
"3306";0
"3307";0
"3308";0
"3309";0
"3310";0
"3311";0
"3312";0
"3313";0
"3314";0
"3315";0
"3316";0
"3317";0
"3318";0,207302449873067
"3319";0
"3320";0
"3321";0
"3322";0
"3323";0
"3324";0
"3325";0
"3326";0
"3327";0
"3328";0
"3329";0
"3330";0
"3331";0
"3332";0
"3333";0
"3334";0
"3335";0
"3336";0
"3337";0
"3338";0
"3339";0
"3340";0
"3341";0,00388976111981375
"3342";0
"3343";0
"3344";0,513448467792489
"3345";0
"3346";0
"3347";0
"3348";0
"3349";0
"3350";0
"3351";0
"3352";0
"3353";0
"3354";0
"3355";0
"3356";0
"3357";0
"3358";0
"3359";0
"3360";0
"3361";0
"3362";0
"3363";0
"3364";0
"3365";0
"3366";0
"3367";0
"3368";0
"3369";0
"3370";0
"3371";0
"3372";0
"3373";0
"3374";0
"3375";0
"3376";0
"3377";81,0527593731064
"3378";0
"3379";0
"3380";0
"3381";0
"3382";0
"3383";0
"3384";0
"3385";0
"3386";0
"3387";0
"3388";0
"3389";0
"3390";0
"3391";0
"3392";0
"3393";0
"3394";0
"3395";0
"3396";0
"3397";0
"3398";0
"3399";0
"3400";0
"3401";0
"3402";0
"3403";0
"3404";0
"3405";0
"3406";0
"3407";0
"3408";0
"3409";0
"3410";0
"3411";0
"3412";0
"3413";0
"3414";0
"3415";0
"3416";0
"3417";0
"3418";0
"3419";0
"3420";0
"3421";0
"3422";0
"3423";0
"3424";0
"3425";0
"3426";0
"3427";0
"3428";0
"3429";0
"3430";0
"3431";0
"3432";0
"3433";0
"3434";0
"3435";0
"3436";0
"3437";0
"3438";0
"3439";0
"3440";0
"3441";0
"3442";0
"3443";0
"3444";0
"3445";0
"3446";0
"3447";0
"3448";0
"3449";0
"3450";0
"3451";0
"3452";0
"3453";0
"3454";0
"3455";0
"3456";0
"3457";0
"3458";0
"3459";0
"3460";0
"3461";0
"3462";0
"3463";0
"3464";0
"3465";0
"3466";0
"3467";0
"3468";0
"3469";0
"3470";0
"3471";0
"3472";0
"3473";0
"3474";0
"3475";0
"3476";0
"3477";0
"3478";0
"3479";0
"3480";0
"3481";0
"3482";0
"3483";0
"3484";0
"3485";0
"3486";0
"3487";0
"3488";0
"3489";0
"3490";0
"3491";0
"3492";0
"3493";0
"3494";0
"3495";0
"3496";0
"3497";0
"3498";0
"3499";0
"3500";0
"3501";0
"3502";0
"3503";0
"3504";0
"3505";0
"3506";0
"3507";0
"3508";0
"3509";0
"3510";0
"3511";11,9893590790885
"3512";3,26376997263512
"3513";0
"3514";0,186501141295823
"3515";0
"3516";0
"3517";0
"3518";0
"3519";0,133215100945668
"3520";4,41305038865301
"3521";0
"3522";0
"3523";0
"3524";0
"3525";0
"3526";0
"3527";0,0886338780609634
"3528";0
"3529";0,372262287554434
"3530";928,173970519435
"3531";0
"3532";1656,5849067315
"3533";0
"3534";0
"3535";0
"3536";4777,73828625102
"3537";0
"3538";0
"3539";0
"3540";0,194994531646979
"3541";0
"3542";1,31266515129926
"3543";430,323371441672
"3544";0
"3545";0,48371272434223
"3546";5,06128679798598
"3547";0,837648864062965
"3548";0
"3549";1,49832966073316
"3550";35,4761990726451
"3551";114,203394426289
"3552";0,0117978713254191
"3553";0
"3554";426,622824986795
"3555";0
"3556";0
"3557";0
"3558";0
"3559";655,73115648759
"3560";8,5088522860231
"3561";65,6777023791838
"3562";469,475925085958
"3563";0
"3564";0
"3565";0
"3566";0
"3567";0
"3568";0
"3569";0
"3570";0
"3571";0
"3572";0
"3573";0
"3574";0
"3575";0
"3576";0
"3577";0,965728674591756
"3578";3,85898897091477
"3579";0
"3580";0
"3581";0
"3582";0
"3583";0
"3584";0
"3585";0
"3586";0,72383509546093
"3587";1,82532327539267
"3588";0
"3589";0
"3590";0
"3591";0,0881190545947902
"3592";0
"3593";0
"3594";0
"3595";0
"3596";0
"3597";0
"3598";0
"3599";0
"3600";0
"3601";0,015559044479255
"3602";0
"3603";0
"3604";0,334519456289046
"3605";0
"3606";0
"3607";0
"3608";0
"3609";0
"3610";0
"3611";0
"3612";0
"3613";0
"3614";0
"3615";0
"3616";0
"3617";0
"3618";0
"3619";0
"3620";0
"3621";0,534089166140885
"3622";0
"3623";0
"3624";0
"3625";0
"3626";0
"3627";3,65872406067363
"3628";0
"3629";0
"3630";0
"3631";12,7266712661331
"3632";0
"3633";0
"3634";0
"3635";0
"3636";0
"3637";265,661974797704
"3638";0
"3639";0
"3640";0
"3641";0
"3642";0
"3643";0
"3644";0
"3645";0
"3646";0
"3647";0
"3648";0
"3649";0
"3650";0
"3651";0
"3652";0
"3653";0
"3654";0
"3655";0
"3656";0
"3657";0
"3658";0
"3659";0
"3660";0
"3661";0
"3662";3,21192051444644
"3663";0
"3664";0
"3665";0
"3666";0
"3667";0
"3668";0
"3669";0
"3670";0
"3671";0
"3672";0
"3673";0,041302025042964
"3674";0
"3675";0
"3676";0
"3677";0
"3678";0
"3679";0
"3680";0
"3681";0
"3682";0
"3683";0
"3684";0
"3685";0
"3686";0
"3687";0
"3688";0
"3689";0
"3690";0
"3691";0
"3692";0
"3693";0
"3694";0
"3695";0
"3696";0
"3697";0
"3698";0
"3699";0
"3700";0
"3701";0
"3702";0
"3703";0
"3704";0
"3705";0
"3706";0
"3707";0
"3708";0
"3709";0
"3710";0
"3711";0
"3712";0
"3713";0
"3714";0
"3715";0
"3716";0
"3717";0
"3718";0
"3719";0
"3720";0
"3721";0
"3722";0
"3723";0
"3724";0
"3725";0
"3726";0
"3727";0
"3728";0
"3729";0
"3730";0
"3731";0
"3732";0
"3733";0
"3734";0
"3735";0
"3736";0
"3737";0
"3738";0
"3739";0
"3740";0
"3741";0
"3742";0
"3743";0
"3744";0
"3745";0
"3746";0
"3747";0
"3748";0
"3749";0
"3750";0
"3751";0
"3752";0
"3753";0
"3754";0
"3755";0
"3756";0
"3757";0
"3758";0
"3759";0
"3760";0
"3761";0
"3762";0
"3763";0
"3764";0
"3765";0
"3766";0
"3767";0,670672625623173
"3768";0
"3769";0
"3770";0
"3771";0
"3772";0,393396524980527
"3773";0,342635683247924
"3774";20,3297171944153
"3775";0
"3776";0
"3777";0
"3778";0
"3779";7,71564797507344
"3780";0
"3781";0
"3782";0
"3783";0
"3784";0
"3785";0
"3786";0
"3787";7,17997385639385
"3788";0,0185050872428402
"3789";10,2333132457959
"3790";10782,6552682355
"3791";0
"3792";0
"3793";0
"3794";0,111030523484162
"3795";0
"3796";0,0185050872451027
"3797";0
"3798";0
"3799";0
"3800";1,18432558403055
"3801";1867,39475142106
"3802";1272,57382415855
"3803";1412,60883102618
"3804";0
"3805";39,1489434617497
"3806";0
"3807";591,198011568221
"3808";5,04809187498245
"3809";0
"3810";2789,21649128719
"3811";0
"3812";0
"3813";3450,14345749689
"3814";13090,7048569192
"3815";0
"3816";0
"3817";0
"3818";0
"3819";0
"3820";0
"3821";0
"3822";0,240566134247213
"3823";0
"3824";0
"3825";0
"3826";0
"3827";0
"3828";0
"3829";0
"3830";0
"3831";0
"3832";0
"3833";0
"3834";0
"3835";0
"3836";0
"3837";0
"3838";0,183956809661706
"3839";4,42862322559501
"3840";0
"3841";0
"3842";0
"3843";0
"3844";0
"3845";0,106187016683536
"3846";0
"3847";0
"3848";0,637122100284769
"3849";0
"3850";0
"3851";5,69037483501446
"3852";0
"3853";0
"3854";0
"3855";0
"3856";0
"3857";0
"3858";0
"3859";0
"3860";0
"3861";17073,3525278099
"3862";2,6441994298531
"3863";2,04587693345333
"3864";35,2161042265726
"3865";0
"3866";0
"3867";0
"3868";0
"3869";0
"3870";0
"3871";0
"3872";0
"3873";0
"3874";0
"3875";0
"3876";0
"3877";0
"3878";0
"3879";0
"3880";0
"3881";1366,19921891398
"3882";68,1702759780538
"3883";0,234194762789101
"3884";0
"3885";77,5314306849747
"3886";37,5431374240006
"3887";442,122010920927
"3888";1368,14580833953
"3889";5,03687528532157
"3890";2,07400746859154
"3891";3,44936339372756
"3892";0
"3893";0
"3894";0
"3895";1223,90148230765
"3896";0
"3897";5887,85656771676
"3898";0
"3899";0
"3900";0
"3901";1,32927642073679
"3902";546,25239415142
"3903";0
"3904";14,3355586459161
"3905";0
"3906";0,0114592794945046
"3907";57,9610356649461
"3908";0
"3909";291,088617728579
"3910";2,87060812044317
"3911";0
"3912";0
"3913";0,667583641651759
"3914";0
"3915";0
"3916";0
"3917";7741,21676960948
"3918";0
"3919";41,6059975827028
"3920";6087,57901785796
"3921";79,7214965011165
"3922";1993,39206225012
"3923";0
"3924";0
"3925";0
"3926";0,0186657683202042
"3927";0
"3928";0
"3929";0,0186657683215766
"3930";706,629991503204
"3931";87532,030576247
"3932";34,4969101456757
"3933";238523,702763648
"3934";16,0835256139754
"3935";1,74227359120831
"3936";15256,491742425
"3937";251,381474706997
"3938";1037,25088052026
"3939";0
"3940";554528,043125582
"3941";370,922246330943
"3942";0,0130020417254339
"3943";6527,58403282352
"3944";81468,3360634514
"3945";0
"3946";0
"3947";0
"3948";0
"3949";46,4777631386049
"3950";11063,2755444358
"3951";0,186657679747379
"3952";7843,72916550115
"3953";0
"3954";0
"3955";0
"3956";0
"3957";0
"3958";0
"3959";0
"3960";0
"3961";0
"3962";0
"3963";0
"3964";0
"3965";0
"3966";0
"3967";275,319541633183
"3968";464,953197211153
"3969";35,4404933625575
"3970";1044,52742196588
"3971";0
"3972";2,48240966850909
"3973";0
"3974";0
"3975";92,976952978878
"3976";0
"3977";30,5197777745545
